"TIMEOUT","CIRC_ID","STREAM_ID","LAUNCH","STARTED","USED_AT","COMPLETE_MS","COMPLETE_MS_USEDAT","REQUEST_MS","RESPONSE_MS","DATARREQUEST_MS","DATARESPONSE_MS","DATACOMPLETE_MS","TROUGHPUT_KBproSEC_Download","TROUGHPUT_KBproSEC","PATH"
FALSE,2,14,2014-10-21 14:10:11,2014-10-21 14:17:09,2014-10-21 14:17:42,32840.59,32842.16,0.32,538.46,538.55,1038.88,32840.59,158.5039364967,155.9061526963,"$8E65B652226D8E32613E0AE454FD0F5CC2F6379C, $DB65666C334A177E8D4EA5B12E933E16275DEEE7, $D3F7D132B7A4CD0B8E3D09ECFAEEAB7DA376F3DD, $BDB26EF60A419089CA3AA0891AF1681455285D48, $9030DCF419F6E2FBF84F63CBACBA0097B06F557E"
FALSE,6,19,2014-10-21 14:20:31,2014-10-21 14:27:09,2014-10-21 14:27:21,11458.95,11460.78,0.39,181.93,182.06,361.39,11458.95,454.0255682951,446.8271700404,"$104A9453FD93BDBEAE9E2024898266AD2051A1BD, $C414F28FD2BEC1553024299B31D4E726BEB8E788, $B731E7E488E657F434E4D5E25A688928FC7F2313, $C804BE8FB1C7C42D43C4A5E2039E77AA0FF3A8B4, $4F215EB01DE79196D6E39FCEEBA7ED43C76C3272"
FALSE,10,21,2014-10-21 14:27:09,2014-10-21 14:37:11,2014-10-21 14:38:20,68753.12,68755.07,0.33,518.27,518.94,873.38,68753.12,75.0357122814,74.4697051144,"$104A9453FD93BDBEAE9E2024898266AD2051A1BD, $772C86361E276271665579621815F43311A29DA6, $3E54415221B30DCBE27F2F3F6BB69821F3F8D789, $1AE180250D80A692077EDA35CC8E7387A9FDF220, $E34E25D958D46DDE5092385B14117C9B301DC0E9"
FALSE,13,23,2014-10-21 14:37:09,2014-10-21 14:47:11,2014-10-21 14:49:22,130440.83,130442.67,0.31,9149.33,9149.45,13236.05,130440.83,42.2123996863,39.2516076617,"$D165930932CAD4845BDE5E4B269066A7A385847B, $BB746FEDE07FEBD8DED13188BD2A47DBE97AD09D, $AF84792B7C1C0F1FCCC7EB625A06A54D2A0D3BCB, $654E7235A36C5059F3F207BAD7B6A72829B48EC7, $24AF060D82FEC0D59AECF499DB7D8D317467C828"
FALSE,17,28,2014-10-21 14:49:27,2014-10-21 14:57:12,2014-10-21 14:57:22,10139.46,10141.59,0.3,223.9,224.03,441.24,10139.46,516.3672236996,504.9730947346,"$D62FB817B0288085FAC38A6DC8B36DCD85B70260, $D07F7D4A35BBD1029CF28AADE21A7BEBE982C300, $D9D16F90DAAE6B4E41C3F7FB2DE3F119DE7CA31F, $1424C410D0EE6FB19CA69B64167B60A55969F90D, $69DF3CDA1CDA460C17ECAD9D6F0C117A42384FA0"
FALSE,26,39,2014-10-21 15:07:32,2014-10-21 15:11:47,2014-10-21 15:12:03,15963.3,15965.63,0.37,596.82,596.98,1097.29,15963.3,333.1960819616,320.7430985661,"$B37B9EE1BB199EB4215D93309C335B4C341FAE76, $B6D30CEC9F8FAB676CCD0634DC86412F1BA8F4D2, $CD6B850159CFF4C068A8D0F1BA5296AE4EDCAB39, $BDB26EF60A419089CA3AA0891AF1681455285D48, $E1E922A20AF608728824A620BADC6EFC8CB8C2B8"
FALSE,29,41,2014-10-21 15:17:21,2014-10-21 15:21:47,2014-10-21 15:21:55,7659.67,7661.41,0.32,297.05,297.17,520.92,7659.67,695.4151060338,668.4635142593,"$5BB51E650366D14C95027DB2F1D7A69BC5B00676, $BF50E09EED25B82861CF95E1AAA42DCFEF53E5D1, $14F21773A93EF899CA0AD48A594C5A47AA1710AB, $71C21BEDFF4DAF13D38E6DF41D9B0960BF72BBDA, $C974508A98446F36169FB248655BCD50DF17F14C"
FALSE,30,43,2014-10-21 15:21:47,2014-10-21 15:31:47,2014-10-21 15:33:14,86416.58,86418.36,0.33,278.42,279,584.73,86416.58,59.4397987057,59.2481152809,"$5BB51E650366D14C95027DB2F1D7A69BC5B00676, $7A8FAEB3CA2AACAA86A26458D0E13A4684449EDC, $5A16F7E31B26F286889F20027F57A5E253AF3F23, $D62FB817B0288085FAC38A6DC8B36DCD85B70260, $5C1E076A17578A8D734F977D53D28D409D546773"
FALSE,31,45,2014-10-21 15:31:47,2014-10-21 15:41:47,2014-10-21 15:42:42,54199.02,54201.75,0.34,531.47,531.57,1083.64,54199.02,95.4023377483,94.467239915,"$CCA25E5097BD1BF249B4217CA6C0C6F08EF6F90D, $C383413C97056179799E6451AFCDD7B8A2D95880, $D62FB817B0288085FAC38A6DC8B36DCD85B70260, $71D5B73832B9D6130AAC38180CB4393A0FE07212, $021CD197EF41625F48D599F3D1933A1A953B981B"
FALSE,36,50,2014-10-21 16:02:18,2014-10-21 16:09:39,2014-10-21 16:09:55,16073.27,16075.72,0.32,424.76,424.85,871.49,16073.27,327.1893948394,318.5475841952,"$B777D4C844AD769CB996046B462349617DDADEEA, $590DC1287F31F542EB7EBA7055A0F9D7E893643F, $055AEF1AEFD000EAFE4A55B6638F21EF0B90C81E, $8B67AE10335B9D44D31509B9A94ABE8ED769F17A, $A3C3D2664F5E92171359F71931AA2C0C74E2E65C"
FALSE,38,74,2014-10-21 16:12:38,2014-10-21 16:19:39,2014-10-21 16:20:05,25737.33,25739.73,0.32,540.08,540.18,1057.3,25737.33,203.19751967,198.9352546449,"$E388F7BD196F5195AEF114552585152EA6942329, $F2C4B2B7628F48D293AFD841B868B13914C7D570, $40F32747DA9C12CF59B7CAF2EA0FA918528C993B, $A10C0CE888D6D3E4F4400375935A6F239EE99983, $310FCAD1874DFF72A4969087906BC6DE329104A7"
FALSE,42,84,2014-10-21 16:19:39,2014-10-21 16:29:39,2014-10-21 16:29:56,16390.52,16392.42,0.32,778.25,778.39,1070.99,16390.52,327.950169449,312.381864498,"$E388F7BD196F5195AEF114552585152EA6942329, $1C92C8495D7104386C17F63C8F51E2ED070FFC8D, $0F472409C73012EA025481B11EA9FD8EEDF420BA, $83647F043F6FBD6CD8720F24931EDF1F6E518775, $183AE7AEAD2A2FA0E8690DF0AD7C5532A70A8015"
FALSE,45,86,2014-10-21 16:29:39,2014-10-21 16:39:39,2014-10-21 16:40:07,27237.57,27239.22,0.34,698.03,698.11,1213.79,27237.57,192.9202924375,187.978026325,"$C85EAD9E5D9B3CF9E853C23C85EC1EC95D253DAB, $4C0E55EFDCBEE8F279706DD1972C9659632B6B38, $2AD9B14FAC296B479A379F8FD3CCF6FC7F775EDB, $A6F64642F6D4C15E62BC421589E013433193055D, $5723495C31E02098F370F0797F74EDF82A74AC38"
FALSE,46,88,2014-10-21 16:39:39,2014-10-21 16:49:40,2014-10-21 16:49:53,12982.66,12985.14,0.3,992.79,992.89,1235.83,12982.66,427.0306400886,394.3810880048,"$C3046EDC56BE43A5F6DA10D87DCDF9CD1AA34CA5, $BC95C8BF36069EFA72002350E37D85BC5E705216, $34E627190284820BD6755D6D0BB42ECD4E863875, $72302D1D0BB2C2667DC7DC5E4DA138B547D5C115, $72A4E600D86B49E7FB8F1C3EE78158824A904267"
FALSE,47,93,2014-10-21 16:49:39,2014-10-21 16:59:40,2014-10-21 16:59:51,10712.39,10714.55,0.32,1288.29,1288.4,1513.12,10712.39,543.2941263333,477.9655613509,"$A37C47B03FF31CA6937D3D68366B157997FE7BCD, $653A36CAD2B38C813EA7802F5A6094D876D9684A, $19E471AB09CC4BC54FF89F841E59D60F886078B9, $3C79699D4FBC37DE1A212D5033B56DAE079AC0EF, $C86D2F3DEFE287A0EEB28D4887AF14E35C172733"
FALSE,49,95,2014-10-21 16:59:40,2014-10-21 17:09:40,2014-10-21 17:10:26,45382.85,45384.57,0.31,569.62,570.03,962.19,45382.85,114.2530299674,112.8187383195,"$A6F64642F6D4C15E62BC421589E013433193055D, $1158D3EDF0C74F3F0C00952FF144370617DFF4DE, $833001F2564C38D0E6D5E2775C77CA7F50FD4CA4, $AA09601FB0E566B7C148E1E47A435F584EDA57A2, $F6E53C99965EB36B984BC54728174005B332BBD3"
FALSE,57,98,2014-10-21 17:40:30,2014-10-21 17:41:20,2014-10-21 17:41:54,34173.43,34175.08,0.29,492.95,493.47,830.99,34173.43,152.0191919127,149.8252725999,"$889D1D38D3114B3964927A8305E58249EE2B2931, $80A23969F2EFB552EC536D1CE0F1669B2B3E6414, $E3D1A10B487356FA91027D84CCB7E1C90A9D11E6, $6324886969AC8522D623889CCBEAC0C3F595BEB5, $43AF032EE73B4595B8E18037676704DA01212F01"
FALSE,58,100,2014-10-21 17:50:48,2014-10-21 17:51:20,2014-10-21 17:51:42,21915.04,21916.97,0.5,308.51,309.02,614.51,21915.04,236.9710697827,233.6348921177,"$6FC085CAA20A5FFBBC4872C542E91CA9C8119E5B, $1E65F18A8C81CB67C3C975E7849C91A58B680793, $27AA5658ACB0A3DC6D9BC67D4807B7C9D4245691, $2CAE5275C9903C9239FC4112626FD5EBCBD8A2B8, $B7EC0C02D7D9F1E31B0C251A6B058880778A0CD1"
FALSE,60,105,2014-10-21 17:52:23,2014-10-21 18:01:20,2014-10-21 18:02:11,50571.38,50573.23,0.31,2885.79,2885.91,6220.87,50571.38,107.3702391464,101.2436717033,"$BB746FEDE07FEBD8DED13188BD2A47DBE97AD09D, $D07F7D4A35BBD1029CF28AADE21A7BEBE982C300, $27499751F7792A2074F50332A057C0DE8F9FF351, $3691CF0C3429472ED20AFDEF31DF6203367609F9, $AB217D85D0AC461E98E1270F5AE404E5FD8238C8"
FALSE,62,107,2014-10-21 18:01:20,2014-10-21 18:11:20,2014-10-21 18:11:44,23271.45,23273.25,0.3,569.46,569.86,1027.22,23271.45,225.5348916496,220.0149859527,"$BB746FEDE07FEBD8DED13188BD2A47DBE97AD09D, $33DB93FB583A7B6170DBD35D95AA5640A2EB7B5A, $82B94663F141978FB2252A166A7FCFF0BA3A1701, $C28A81118AAC57F84CF76BEAA38AD13E8AA056FB, $5E87B10B430BA4D9ADF1E1F01E69D3A137FB63C9"
FALSE,64,109,2014-10-21 18:11:21,2014-10-21 18:21:21,2014-10-21 18:21:35,13996.22,13998.38,0.3,488.48,488.57,912.01,13996.22,379.0445523461,365.8208728924,"$BF50E09EED25B82861CF95E1AAA42DCFEF53E5D1, $18BE989663CF3351F73D33C672BB1C985E0EA5D0, $439C285F46359F18581D1F8FC4D27E6C30C901DB, $FC2605E6F1DE76E69B9C3838265D461B6375A0F5, $EB79F07792A065D3C534063773E83268E069F5EB"
FALSE,65,133,2014-10-21 18:21:20,2014-10-21 18:31:21,2014-10-21 18:31:44,22770.92,22772.86,0.37,410.5,410.62,809.75,22770.92,228.9772618584,224.8517980766,"$32EE911D968BE3E016ECA572BB1ED0A9EE43FC2F, $3A6A156A01891A13DFAB19A16D2DBABB84F1869B, $ABF33FCBBDCE9771E6AB40258B56B1652C89A0F6, $822E5F038D5FE387FC0CDE5DF209ABBD947FD485, $182D725477529510D1118C8CC502B06CB0137AF8"
FALSE,74,143,2014-10-21 18:41:26,2014-10-21 18:42:02,2014-10-21 18:42:26,24210.3,24214.83,0.29,534.29,534.82,1035.44,24210.3,216.2574662841,211.4827964761,"$D07F7D4A35BBD1029CF28AADE21A7BEBE982C300, $028C187025F3F85EB6FEC29493E4F2BD08433DE1, $D46ADA3721F12DD925FB87BECE84E488FC9D7FA8, $6EF3A6D7E9417532613058275ED6DA1A2DA9D9A9, $7A45271FA2016A35EEA8A13623D7F151295CDC66"
FALSE,76,145,2014-10-21 18:52:01,2014-10-21 18:53:49,2014-10-21 18:54:37,48173.92,48176,0.33,1550.29,1550.38,3834.44,48173.92,109.8157825837,106.2822988045,"$B71CFEB11D541D40D9C6EB74F296BB897AD0903F, $C85EAD9E5D9B3CF9E853C23C85EC1EC95D253DAB, $FFA72BD683BC2FCF988356E6BEC1E490F313FB07, $64BB2CC745291AE1A747A11589CB8FB74EB585E3, $B0279A521375F3CB2AE210BDBFC645FDD2E1973A"
FALSE,75,147,2014-10-21 18:51:46,2014-10-21 19:03:49,2014-10-21 19:04:12,22858.09,22859.99,0.33,1303.59,1304.38,2009.59,22858.09,237.5460474047,223.9939137884,"$B71CFEB11D541D40D9C6EB74F296BB897AD0903F, $9235319D99A73D15DCA0FCAF0978C55234A73389, $0CC9B8AA649881C39E948E70B662772D8695C2E9, $14419131033443AE6E21DA82B0D307F7CAE42BDB, $DD8BD7307017407FCC36F8D04A688F74A0774C02"
FALSE,77,149,2014-10-21 19:03:48,2014-10-21 19:13:49,2014-10-21 19:14:03,13658.3,13659.98,0.32,381.85,382.26,732.64,13658.3,385.6571393516,374.8723658366,"$CE75BF0972ADD52AF8807602374E495C815DB304, $3D765C586CCA8B437B7697EA2CE6A51312530AB1, $52B18E33EA1C00D58ED860588BE3509CAF1E161A, $D8DFAB85638EB11648B05AE64E77EC11E3267238, $2B44FD1742D26E4F28D4CACF1F0CF8A686270E45"
FALSE,78,151,2014-10-21 19:13:49,2014-10-21 19:23:49,2014-10-21 19:24:16,26458.84,26461.11,0.33,360.63,361.46,713.38,26458.84,196.1882313685,193.510542063,"$772C86361E276271665579621815F43311A29DA6, $5AE72C34DAA2EF6A511AF82FAF68AA08BE9802D8, $F219786459647B068EDFFB69607476D444D83912, $F44DA505AD91CFC8D5745BB070909F20F21E06D9, $66EE036068F8646E836ADC0180161BA5A7826000"
FALSE,79,153,2014-10-21 19:23:49,2014-10-21 19:33:50,2014-10-21 19:34:06,16164.27,16166.74,0.32,467.08,467.21,931.31,16164.27,326.1756270431,316.7540826446,"$5D1C27912A5ED04535B2F040C4DA34782E8DDDE2, $7489E8EDD0B8B68C8A2CB31D2B56B6572091DA7F, $FC865417369E22C364BF4A3844A2B2623C60836A, $DC6006DE8E535F68FF5C5EE9C24677AB2AF4A56F, $AD368442E9FF33C08C7407DF2DA7DB958F406CE2"
FALSE,80,155,2014-10-21 19:33:49,2014-10-21 19:43:50,2014-10-21 19:44:37,46793.24,46795.35,0.32,368.77,369.17,702.62,46793.24,110.2876087631,109.4182648871,"$332CD489177F202570A7021328A17A91BF823889, $6F2450FBFCFEE5AC49FC899684AC53DFA416814F, $121ADF3C30928E4BBA28F22261E11FF76A11A79E, $995D0FE5A89563D79A383CCC2444D0E26C6BE625, $9480EBF2412469D219237D422B4F2A1185CB4112"
FALSE,81,157,2014-10-21 19:43:50,2014-10-21 19:53:50,2014-10-21 19:54:12,21457.76,21460.13,0.32,754.93,755.05,1317.39,21457.76,247.3106532528,238.6119738029,"$A164B376E0D51F0B289ACE9C13A95AB092B1B345, $27AEFB49809A921119821D4A32F0F3795FD46887, $D941D380E5228E7B4D372AF4D484629A96DC48B9, $18802C4C1B3DDC430700791916654F14CF3A076B, $9030DCF419F6E2FBF84F63CBACBA0097B06F557E"
FALSE,82,159,2014-10-21 19:53:50,2014-10-21 20:03:51,2014-10-21 20:04:04,13150.11,13151.95,0.32,352.02,352.09,704.74,13150.11,400.0619144893,389.3599156712,"$BAACCB29197DB833F107E410E2BFAE5009EE7583, $15CA200E1627B95DF337E52E51673651AE3079B0, $811F3FD8D280ADD330B3A3F18D5DD8F1A73B1012, $A53F5920B86F8190569BDFD59F7818BA73966CC3, $691AD93A9A53060BF271D1D07E2567EC9AB94314"
FALSE,83,161,2014-10-21 20:03:50,2014-10-21 20:13:51,2014-10-21 20:14:26,34756.67,34758.99,0.32,609.18,609.27,1106.44,34756.67,149.9382094872,147.3112030999,"$C804BE8FB1C7C42D43C4A5E2039E77AA0FF3A8B4, $8E65B652226D8E32613E0AE454FD0F5CC2F6379C, $1A814C761749C7A22445EC33B1754300ED8E74F6, $B013CA64C82EDC616BB3EC5DBE35BB7344EDFC2A, $89E3170B4E2FC9A430FB97536769FC0ABF6C4DB3"
FALSE,84,163,2014-10-21 20:13:51,2014-10-21 20:23:51,2014-10-21 20:49:14,1522363.24,1522365.34,0.32,279.68,279.79,579.28,1522363.24,3.3638103019,3.3631927899,"$F219786459647B068EDFFB69607476D444D83912, $63C1904FFE2DCB48B4F0FE8A4551CF53412EA289, $A164B376E0D51F0B289ACE9C13A95AB092B1B345, $34E627190284820BD6755D6D0BB42ECD4E863875, $575B40EF095A0F2B13C83F8485AFC56453817ABF"
FALSE,85,174,2014-10-21 20:23:51,2014-10-21 20:56:44,2014-10-21 20:57:01,16705.05,16707.27,0.33,237.26,237.34,471.58,16705.05,310.9114753748,306.5002351199,"$D20C006330B8DE1BE4083A2B6BDE824BB69117E8, $5A16F7E31B26F286889F20027F57A5E253AF3F23, $A0664AE9EA0DC15B5AD516F557476259B5052740, $023031EF97C58600D5D571603BEE277E6F79242D, $64186650FFE4469EBBE52B644AE543864D32F43C"
FALSE,86,176,2014-10-21 20:33:51,2014-10-21 21:06:44,2014-10-21 21:07:05,20415.3,20417,0.35,1011.12,1011.2,1907.39,20415.3,263.8617764457,250.7965741973,"$D20C006330B8DE1BE4083A2B6BDE824BB69117E8, $CD6B850159CFF4C068A8D0F1BA5296AE4EDCAB39, $5CC4737005D147DA3B8A960F4C68D477D20B6D24, $31FD755582413D9FF4DFA513D335BCBD389ADDAD, $4024B658462568C7E21A486006BEC60B244E86D8"
FALSE,89,178,2014-10-21 21:06:44,2014-10-21 21:16:45,2014-10-21 21:17:10,25029.97,25031.89,0.33,922.95,923.03,1265.73,25029.97,212.3869384836,204.5574515951,"$5A9B5923F4937C3ED76B0AD4CF1030C11FCAF1FA, $2DFA8D880EF54C3A2482148974A9FCBB5CA95226, $84380A96B503F02D5E3E120296A207EFD0200F50, $896364B7996F5DFBA0E15D1A2E06D0B98B555DD6, $DD8BD7307017407FCC36F8D04A688F74A0774C02"
FALSE,90,180,2014-10-21 21:16:44,2014-10-21 21:26:45,2014-10-21 21:26:59,13713.62,13716.12,0.33,861.08,861.19,1276.79,13713.62,398.3681500604,373.3604663815,"$426C34EC356E885CFA1458C47C033F53CF9649A9, $BC2BDBA7EF3FE432FA9DDA38F026325199BF0807, $22BCD0DFD148209C9860C7F89907AB4DEE974A08, $E81446ABF04FF020657FD03575B605225515A080, $AF657ED27ADF08EDB9E4C7EE90DDA5D2C1D46DFC"
FALSE,91,182,2014-10-21 21:26:45,2014-10-21 21:36:45,2014-10-21 21:37:10,24381.54,24383.32,0.33,419.45,419.54,908.95,24381.54,213.6716206497,209.997722536,"$93E8D956042F1C3572EFF87313F4794910584D3C, $21346CFF5462E49185AA39778441EE9F912EF668, $5ECD7C1DE182F68E6DA267E7E44CF41066D6C218, $DC22E0DE05CA0ED66A29345F53466456F4419EE8, $B486925DC901969CCE2B371E93740CF98C30539D"
FALSE,93,184,2014-10-21 21:36:50,2014-10-21 21:46:46,2014-10-21 21:47:01,15164.12,15166.24,0.31,567.77,567.88,893.86,15164.12,350.7751275741,337.6459472269,"$8406E862DE6B9C1CD22EEF1C67FC5CE8C7C47816, $970BFF917962D5D9F471FF7B8BFC947A53479723, $6956D6FD781142204B9175E4FD341DFE0683F5A0, $7D0BFDC6E39EAAC5CE1EE85F18C7F8376FDFE9E2, $BC630CBBB518BE7E9F4E09712AB0269E9DC7D626"
FALSE,94,186,2014-10-21 21:46:45,2014-10-21 21:56:46,2014-10-21 21:57:58,71866.14,71868.23,0.3,453.97,454.08,857.78,71866.14,71.6965755271,71.243869106,"$31BF869AED6A7455B8566B317555362BFC054D17, $76FE9AEA6ABBC02037B50FEBE911D6D99F64D239, $8260ADE00B93448C9CE35780BDBA742AC5E91256, $DDD7871C1B7FA32CB55061E08869A236E61BDDF8, $527ED954F9E7800AB00BCE366542CB074B42DD2A"
FALSE,96,189,2014-10-21 21:56:48,2014-10-21 22:20:21,2014-10-21 22:20:58,37174.74,37177.08,0.32,10721.25,10721.36,11230.25,37174.74,193.5480179332,137.7291053164,"$20CE3CCCEF6E52473BD567AE87651F5E77172D5E, $79C316AF984EB02280F3355D99C7EFFFD7CFD8DC, $EEEC602B6887DE706F8584661CFB0B3CBDBDEBDC, $566B5BC98EA7EC196B79D45935B79A2B0307052C, $8787CFCE283850E9AB200FECC85145046AC6C62F"
FALSE,99,192,2014-10-21 22:20:31,2014-10-21 22:40:21,2014-10-21 22:40:50,28616.64,28618.34,0.3,545.93,546.75,1039.54,28616.64,182.4018221813,178.9187509496,"$7F1D228E17AA6F4CEC24A90082CB2D457013C994, $B4E271EE8B1D93B65A2F57A7BD0D9E34287F68C9, $DDD7871C1B7FA32CB55061E08869A236E61BDDF8, $B7D49AECF6C574610819B8006A38700ECE027020, $9EA317EECA56BDF30CAEB208A253FB456EDAB1A0"
FALSE,100,203,2014-10-21 22:30:31,2014-10-21 22:50:21,2014-10-21 22:50:59,37292.03,37293.56,0.35,2691.84,2691.9,3192.07,37292.03,147.97632731,137.2960441435,"$B9221C50B46B2DDFBA57A814D8DD68B34BE02D2F, $EC704E2AEE1F6DA59C29CAAE5D03D10E70511D35, $FC37A7B1C264497BA01A08BF6D2C982A99D5B963, $716285BAEA1AF19519E1F6423F57CFCD5548D6CA, $6269EC22B7970ACDE4AF09F6ADE67CEB0C7F7964"
FALSE,104,205,2014-10-21 22:50:26,2014-10-21 23:00:22,2014-10-21 23:00:45,23091.08,23093.36,0.31,565.42,565.52,899.45,23091.08,227.2973772055,221.7336681491,"$B486925DC901969CCE2B371E93740CF98C30539D, $8E454B25A25FD00C8DADEF6988834C2112B96287, $B4E271EE8B1D93B65A2F57A7BD0D9E34287F68C9, $87C1E26B58E72906A6413AD3DDD29E867B6F3339, $541F22C4F3DE3F1EDC6F1FF3B0F0AB4FF83C0C02"
FALSE,105,207,2014-10-21 23:00:21,2014-10-21 23:10:22,2014-10-21 23:11:18,55877.18,55879.05,3.72,2191.59,2191.71,4077.5,55877.18,95.3703168138,91.6356401061,"$35E8B344F661F4F2E68B17648F35798B44672D7E, $662FF753251F8A26F8A3C7FE21981ED89E232F8C, $C8A35B3769186C11E110D9393E4337D2969938D1, $3A6A156A01891A13DFAB19A16D2DBABB84F1869B, $BC630CBBB518BE7E9F4E09712AB0269E9DC7D626"
FALSE,107,209,2014-10-21 23:10:27,2014-10-21 23:20:22,2014-10-21 23:20:36,13600.03,13602.14,4.74,474.46,474.53,907.44,13600.03,390.0802908222,376.6009317908,"$330CD3DB6AD266DC70CDB512B036957D03D9BC59, $02506C7727EEDE2B772D60FB89F81BDCD10D483C, $A82A47254A40E0D9D5164A3719AF61D12AA99C70, $4117C74077010C9B00F326C44461BB36F08046F6, $E34E25D958D46DDE5092385B14117C9B301DC0E9"
FALSE,108,211,2014-10-21 23:20:22,2014-10-21 23:30:22,2014-10-21 23:30:57,34225.2,34227.49,0.33,777.35,777.43,1498.99,34225.2,153.0744989077,149.5988242228,"$5A16F7E31B26F286889F20027F57A5E253AF3F23, $B8BF126649E9B88FF1F4320205E3A3BD4297942B, $2B77449FBCB1374909A039CBFB4DF4C67144D6C1, $91C881BC75C13F4FC78C3B058E8A260C90937767, $EC98311F9EC02BEAA183651CE8402249CD036D0A"
FALSE,109,213,2014-10-21 23:30:22,2014-10-21 23:40:23,2014-10-21 23:40:46,22900.59,22902.44,0.33,573.97,574.48,1173.1,22900.59,229.3279450458,223.5782474879,"$5AA81AE1F2584F1740D813F407FF08028783C5DF, $BA40594DF5E7FC474B54AB9763CF5B51892697B0, $B34B40B3EFCC1F40EAB01CE3B22C13ADA694765E, $24B7449109FFA7D24D5B751B1E3E65450054C870, $EC98311F9EC02BEAA183651CE8402249CD036D0A"
FALSE,110,215,2014-10-21 23:40:22,2014-10-21 23:50:23,2014-10-21 23:50:35,11699.3,11701.73,0.31,323.32,323.43,581.7,11699.3,450.0755876886,437.6449554713,"$97B867190D2A0387F3259EA65664A90884A8BDC4, $D9D16F90DAAE6B4E41C3F7FB2DE3F119DE7CA31F, $CFEC81B97F6C15689ED8451C3DB0F8C399C01724, $54ED9A99DC4F519028C5933A53A396AE9B17E3B0, $33D4668620F41FEB974AF5EB7F302D10465A2E7C"
FALSE,112,227,2014-10-21 23:52:29,2014-10-22 00:00:23,2014-10-22 00:00:35,11313.52,11315.53,0.34,373.95,374.02,747.75,11313.52,468.0287973293,452.5692492442,"$07421EC3C498DB851246AE58015525B903FA9C74, $A6F64642F6D4C15E62BC421589E013433193055D, $F8D27B163B9247B232A2EEE68DD8B698695C28DE, $CEC49773C9420F8476AB6C31EC7A649E2633E13C, $AB0CAFCF800539D686B07DCA1B05BDE82377EF83"
FALSE,115,229,2014-10-22 00:00:23,2014-10-22 00:10:24,2014-10-22 00:10:36,12057.34,12059.21,0.33,568.18,568.3,962.92,12057.34,445.6420303348,424.6490566377,"$07421EC3C498DB851246AE58015525B903FA9C74, $5A5E03355C1908EBF424CAF1F3ED70782C0D2F74, $58ED9C9C35E433EE58764D62892B4FFD518A3CD0, $9BF04559224F0F1C3C953D641F1744AF0192543A, $EDD8C49F8C5725721A6FDD136767B4C562271544"
FALSE,116,231,2014-10-22 00:10:23,2014-10-22 00:20:24,2014-10-22 00:20:41,16806.8,16808.89,0.35,867.32,867.43,1288.09,16806.8,321.2172150329,304.6448331129,"$84380A96B503F02D5E3E120296A207EFD0200F50, $30F27AC195F6393FC0CD9107F197A575F553ACB1, $DEC3330B3E4F220E792BD2113D86F2C0C90159B9, $9B13E2CB407684DDCB737D3E9AE953CB06492C9F, $DD8BD7307017407FCC36F8D04A688F74A0774C02"
